superstructure	tag	structure
https://gedcom.io/terms/v7.1/SLGC	FAMC	https://gedcom.io/terms/v7.1/FAMC
https://gedcom.io/terms/v7.1/SLGC	NOTE	https://gedcom.io/terms/v7.1/NOTE
https://gedcom.io/terms/v7.1/SLGC	PLAC	https://gedcom.io/terms/v7.1/PLAC
https://gedcom.io/terms/v7.1/SLGC	SNOTE	https://gedcom.io/terms/v7.1/SNOTE
https://gedcom.io/terms/v7.1/SLGC	SOUR	https://gedcom.io/terms/v7.1/SOUR
https://gedcom.io/terms/v7.1/SLGC	STAT	https://gedcom.io/terms/v7/ord-STAT
https://gedcom.io/terms/v7.1/SLGC	TEMP	https://gedcom.io/terms/v7/TEMP
https://gedcom.io/terms/v7.1/SLGS	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7.1/SLGS	NOTE	https://gedcom.io/terms/v7.1/NOTE
https://gedcom.io/terms/v7.1/SLGS	PLAC	https://gedcom.io/terms/v7.1/PLAC
https://gedcom.io/terms/v7.1/SLGS	SNOTE	https://gedcom.io/terms/v7.1/SNOTE
https://gedcom.io/terms/v7.1/SLGS	SOUR	https://gedcom.io/terms/v7.1/SOUR
https://gedcom.io/terms/v7.1/SLGS	STAT	https://gedcom.io/terms/v7/ord-STAT
https://gedcom.io/terms/v7.1/SLGS	TEMP	https://gedcom.io/terms/v7/TEMP
https://gedcom.io/terms/v7.1/SOUR	DATA	https://gedcom.io/terms/v7/SOUR-DATA
https://gedcom.io/terms/v7.1/SOUR	EVEN	https://gedcom.io/terms/v7.1/SOUR-EVEN
https://gedcom.io/terms/v7.1/SOUR	NOTE	https://gedcom.io/terms/v7.1/NOTE
https://gedcom.io/terms/v7.1/SOUR	OBJE	https://gedcom.io/terms/v7.1/OBJE
https://gedcom.io/terms/v7.1/SOUR	PAGE	https://gedcom.io/terms/v7/PAGE
https://gedcom.io/terms/v7.1/SOUR	QUAY	https://gedcom.io/terms/v7/QUAY
https://gedcom.io/terms/v7.1/SOUR	SNOTE	https://gedcom.io/terms/v7.1/SNOTE
https://gedcom.io/terms/v7.1/SOUR-EVEN	PHRASE	https://gedcom.io/terms/v7/PHRASE
https://gedcom.io/terms/v7.1/SOUR-EVEN	ROLE	https://gedcom.io/terms/v7/ROLE
https://gedcom.io/terms/v7.1/SSN	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7.1/SSN	AGE	https://gedcom.io/terms/v7/AGE
https://gedcom.io/terms/v7.1/SSN	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7.1/SSN	ASSO	https://gedcom.io/terms/v7.1/ASSO
https://gedcom.io/terms/v7.1/SSN	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7.1/SSN	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7.1/SSN	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7.1/SSN	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7.1/SSN	NOTE	https://gedcom.io/terms/v7.1/NOTE
https://gedcom.io/terms/v7.1/SSN	OBJE	https://gedcom.io/terms/v7.1/OBJE
https://gedcom.io/terms/v7.1/SSN	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7.1/SSN	PLAC	https://gedcom.io/terms/v7.1/PLAC
https://gedcom.io/terms/v7.1/SSN	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7.1/SSN	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7.1/SSN	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7.1/SSN	SNOTE	https://gedcom.io/terms/v7.1/SNOTE
https://gedcom.io/terms/v7.1/SSN	SOUR	https://gedcom.io/terms/v7.1/SOUR
https://gedcom.io/terms/v7.1/SSN	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7.1/SSN	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7.1/SSN	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7.1/WILL	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7.1/WILL	AGE	https://gedcom.io/terms/v7/AGE
https://gedcom.io/terms/v7.1/WILL	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7.1/WILL	ASSO	https://gedcom.io/terms/v7.1/ASSO
https://gedcom.io/terms/v7.1/WILL	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7.1/WILL	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7.1/WILL	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7.1/WILL	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7.1/WILL	NOTE	https://gedcom.io/terms/v7.1/NOTE
https://gedcom.io/terms/v7.1/WILL	OBJE	https://gedcom.io/terms/v7.1/OBJE
https://gedcom.io/terms/v7.1/WILL	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7.1/WILL	PLAC	https://gedcom.io/terms/v7.1/PLAC
https://gedcom.io/terms/v7.1/WILL	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7.1/WILL	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7.1/WILL	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7.1/WILL	SNOTE	https://gedcom.io/terms/v7.1/SNOTE
https://gedcom.io/terms/v7.1/WILL	SOUR	https://gedcom.io/terms/v7.1/SOUR
https://gedcom.io/terms/v7.1/WILL	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7.1/WILL	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7.1/WILL	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7.1/record-FAM	ANUL	https://gedcom.io/terms/v7.1/ANUL
https://gedcom.io/terms/v7.1/record-FAM	ASSO	https://gedcom.io/terms/v7.1/ASSO
https://gedcom.io/terms/v7.1/record-FAM	CENS	https://gedcom.io/terms/v7.1/FAM-CENS
https://gedcom.io/terms/v7.1/record-FAM	CHAN	https://gedcom.io/terms/v7.1/CHAN
https://gedcom.io/terms/v7.1/record-FAM	CHIL	https://gedcom.io/terms/v7.1/CHIL
https://gedcom.io/terms/v7.1/record-FAM	CREA	https://gedcom.io/terms/v7/CREA
https://gedcom.io/terms/v7.1/record-FAM	DIV	https://gedcom.io/terms/v7.1/DIV
https://gedcom.io/terms/v7.1/record-FAM	DIVF	https://gedcom.io/terms/v7.1/DIVF
https://gedcom.io/terms/v7.1/record-FAM	ENGA	https://gedcom.io/terms/v7.1/ENGA
https://gedcom.io/terms/v7.1/record-FAM	EVEN	https://gedcom.io/terms/v7.1/FAM-EVEN
https://gedcom.io/terms/v7.1/record-FAM	EXID	https://gedcom.io/terms/v7/EXID
https://gedcom.io/terms/v7.1/record-FAM	FACT	https://gedcom.io/terms/v7.1/FAM-FACT
https://gedcom.io/terms/v7.1/record-FAM	HUSB	https://gedcom.io/terms/v7.1/FAM-HUSB
https://gedcom.io/terms/v7.1/record-FAM	MARB	https://gedcom.io/terms/v7.1/MARB
https://gedcom.io/terms/v7.1/record-FAM	MARC	https://gedcom.io/terms/v7.1/MARC
https://gedcom.io/terms/v7.1/record-FAM	MARL	https://gedcom.io/terms/v7.1/MARL
https://gedcom.io/terms/v7.1/record-FAM	MARR	https://gedcom.io/terms/v7.1/MARR
https://gedcom.io/terms/v7.1/record-FAM	MARS	https://gedcom.io/terms/v7.1/MARS
https://gedcom.io/terms/v7.1/record-FAM	NCHI	https://gedcom.io/terms/v7.1/FAM-NCHI
https://gedcom.io/terms/v7.1/record-FAM	NO	https://gedcom.io/terms/v7.1/NO
https://gedcom.io/terms/v7.1/record-FAM	NOTE	https://gedcom.io/terms/v7.1/NOTE
https://gedcom.io/terms/v7.1/record-FAM	OBJE	https://gedcom.io/terms/v7.1/OBJE
https://gedcom.io/terms/v7.1/record-FAM	REFN	https://gedcom.io/terms/v7/REFN
https://gedcom.io/terms/v7.1/record-FAM	RESI	https://gedcom.io/terms/v7.1/FAM-RESI
https://gedcom.io/terms/v7.1/record-FAM	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7.1/record-FAM	SLGS	https://gedcom.io/terms/v7.1/SLGS
https://gedcom.io/terms/v7.1/record-FAM	SNOTE	https://gedcom.io/terms/v7.1/SNOTE
https://gedcom.io/terms/v7.1/record-FAM	SOUR	https://gedcom.io/terms/v7.1/SOUR
https://gedcom.io/terms/v7.1/record-FAM	SUBM	https://gedcom.io/terms/v7.1/SUBM
https://gedcom.io/terms/v7.1/record-FAM	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7.1/record-FAM	WIFE	https://gedcom.io/terms/v7.1/FAM-WIFE
https://gedcom.io/terms/v7.1/record-INDI	ADOP	https://gedcom.io/terms/v7.1/ADOP
https://gedcom.io/terms/v7.1/record-INDI	ALIA	https://gedcom.io/terms/v7.1/ALIA
https://gedcom.io/terms/v7.1/record-INDI	ANCI	https://gedcom.io/terms/v7.1/ANCI
https://gedcom.io/terms/v7.1/record-INDI	ASSO	https://gedcom.io/terms/v7.1/ASSO
https://gedcom.io/terms/v7.1/record-INDI	BAPL	https://gedcom.io/terms/v7.1/BAPL
https://gedcom.io/terms/v7.1/record-INDI	BAPM	https://gedcom.io/terms/v7.1/BAPM
https://gedcom.io/terms/v7.1/record-INDI	BARM	https://gedcom.io/terms/v7.1/BARM
https://gedcom.io/terms/v7.1/record-INDI	BASM	https://gedcom.io/terms/v7.1/BASM
https://gedcom.io/terms/v7.1/record-INDI	BIRT	https://gedcom.io/terms/v7.1/BIRT
https://gedcom.io/terms/v7.1/record-INDI	BLES	https://gedcom.io/terms/v7.1/BLES
https://gedcom.io/terms/v7.1/record-INDI	BURI	https://gedcom.io/terms/v7.1/BURI
https://gedcom.io/terms/v7.1/record-INDI	CAST	https://gedcom.io/terms/v7.1/CAST
https://gedcom.io/terms/v7.1/record-INDI	CENS	https://gedcom.io/terms/v7.1/INDI-CENS
https://gedcom.io/terms/v7.1/record-INDI	CHAN	https://gedcom.io/terms/v7.1/CHAN
https://gedcom.io/terms/v7.1/record-INDI	CHR	https://gedcom.io/terms/v7.1/CHR
https://gedcom.io/terms/v7.1/record-INDI	CHRA	https://gedcom.io/terms/v7.1/CHRA
https://gedcom.io/terms/v7.1/record-INDI	CONF	https://gedcom.io/terms/v7.1/CONF
https://gedcom.io/terms/v7.1/record-INDI	CONL	https://gedcom.io/terms/v7.1/CONL
https://gedcom.io/terms/v7.1/record-INDI	CREA	https://gedcom.io/terms/v7/CREA
https://gedcom.io/terms/v7.1/record-INDI	CREM	https://gedcom.io/terms/v7.1/CREM
https://gedcom.io/terms/v7.1/record-INDI	DEAT	https://gedcom.io/terms/v7.1/DEAT
https://gedcom.io/terms/v7.1/record-INDI	DESI	https://gedcom.io/terms/v7.1/DESI
https://gedcom.io/terms/v7.1/record-INDI	DSCR	https://gedcom.io/terms/v7.1/DSCR
https://gedcom.io/terms/v7.1/record-INDI	EDUC	https://gedcom.io/terms/v7.1/EDUC
https://gedcom.io/terms/v7.1/record-INDI	EMIG	https://gedcom.io/terms/v7.1/EMIG
https://gedcom.io/terms/v7.1/record-INDI	ENDL	https://gedcom.io/terms/v7.1/ENDL
https://gedcom.io/terms/v7.1/record-INDI	EVEN	https://gedcom.io/terms/v7.1/INDI-EVEN
https://gedcom.io/terms/v7.1/record-INDI	EXID	https://gedcom.io/terms/v7/EXID
https://gedcom.io/terms/v7.1/record-INDI	FACT	https://gedcom.io/terms/v7.1/INDI-FACT
https://gedcom.io/terms/v7.1/record-INDI	FAMC	https://gedcom.io/terms/v7.1/INDI-FAMC
https://gedcom.io/terms/v7.1/record-INDI	FAMS	https://gedcom.io/terms/v7.1/FAMS
https://gedcom.io/terms/v7.1/record-INDI	FCOM	https://gedcom.io/terms/v7.1/FCOM
https://gedcom.io/terms/v7.1/record-INDI	GRAD	https://gedcom.io/terms/v7.1/GRAD
https://gedcom.io/terms/v7.1/record-INDI	IDNO	https://gedcom.io/terms/v7.1/IDNO
https://gedcom.io/terms/v7.1/record-INDI	IMMI	https://gedcom.io/terms/v7.1/IMMI
https://gedcom.io/terms/v7.1/record-INDI	INIL	https://gedcom.io/terms/v7.1/INIL
https://gedcom.io/terms/v7.1/record-INDI	NAME	https://gedcom.io/terms/v7.1/INDI-NAME
https://gedcom.io/terms/v7.1/record-INDI	NATI	https://gedcom.io/terms/v7.1/NATI
https://gedcom.io/terms/v7.1/record-INDI	NATU	https://gedcom.io/terms/v7.1/NATU
https://gedcom.io/terms/v7.1/record-INDI	NCHI	https://gedcom.io/terms/v7.1/INDI-NCHI
https://gedcom.io/terms/v7.1/record-INDI	NMR	https://gedcom.io/terms/v7.1/NMR
https://gedcom.io/terms/v7.1/record-INDI	NO	https://gedcom.io/terms/v7.1/NO
https://gedcom.io/terms/v7.1/record-INDI	NOTE	https://gedcom.io/terms/v7.1/NOTE
https://gedcom.io/terms/v7.1/record-INDI	OBJE	https://gedcom.io/terms/v7.1/OBJE
https://gedcom.io/terms/v7.1/record-INDI	OCCU	https://gedcom.io/terms/v7.1/OCCU
https://gedcom.io/terms/v7.1/record-INDI	ORDN	https://gedcom.io/terms/v7.1/ORDN
https://gedcom.io/terms/v7.1/record-INDI	PROB	https://gedcom.io/terms/v7.1/PROB
https://gedcom.io/terms/v7.1/record-INDI	PROP	https://gedcom.io/terms/v7.1/PROP
https://gedcom.io/terms/v7.1/record-INDI	REFN	https://gedcom.io/terms/v7/REFN
https://gedcom.io/terms/v7.1/record-INDI	RELI	https://gedcom.io/terms/v7.1/INDI-RELI
https://gedcom.io/terms/v7.1/record-INDI	RESI	https://gedcom.io/terms/v7.1/INDI-RESI
https://gedcom.io/terms/v7.1/record-INDI	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7.1/record-INDI	RETI	https://gedcom.io/terms/v7.1/RETI
https://gedcom.io/terms/v7.1/record-INDI	SEX	https://gedcom.io/terms/v7/SEX
https://gedcom.io/terms/v7.1/record-INDI	SLGC	https://gedcom.io/terms/v7.1/SLGC
https://gedcom.io/terms/v7.1/record-INDI	SNOTE	https://gedcom.io/terms/v7.1/SNOTE
https://gedcom.io/terms/v7.1/record-INDI	SOUR	https://gedcom.io/terms/v7.1/SOUR
https://gedcom.io/terms/v7.1/record-INDI	SSN	https://gedcom.io/terms/v7.1/SSN
https://gedcom.io/terms/v7.1/record-INDI	SUBM	https://gedcom.io/terms/v7.1/SUBM
https://gedcom.io/terms/v7.1/record-INDI	TITL	https://gedcom.io/terms/v7.1/INDI-TITL
https://gedcom.io/terms/v7.1/record-INDI	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7.1/record-INDI	WILL	https://gedcom.io/terms/v7.1/WILL
https://gedcom.io/terms/v7.1/record-OBJE	CHAN	https://gedcom.io/terms/v7.1/CHAN
https://gedcom.io/terms/v7.1/record-OBJE	CREA	https://gedcom.io/terms/v7/CREA
https://gedcom.io/terms/v7.1/record-OBJE	EXID	https://gedcom.io/terms/v7/EXID
https://gedcom.io/terms/v7.1/record-OBJE	FILE	https://gedcom.io/terms/v7/FILE
https://gedcom.io/terms/v7.1/record-OBJE	NOTE	https://gedcom.io/terms/v7.1/NOTE
https://gedcom.io/terms/v7.1/record-OBJE	REFN	https://gedcom.io/terms/v7/REFN
https://gedcom.io/terms/v7.1/record-OBJE	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7.1/record-OBJE	SNOTE	https://gedcom.io/terms/v7.1/SNOTE
https://gedcom.io/terms/v7.1/record-OBJE	SOUR	https://gedcom.io/terms/v7.1/SOUR
https://gedcom.io/terms/v7.1/record-OBJE	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7.1/record-REPO	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7.1/record-REPO	CHAN	https://gedcom.io/terms/v7.1/CHAN
https://gedcom.io/terms/v7.1/record-REPO	CREA	https://gedcom.io/terms/v7/CREA
https://gedcom.io/terms/v7.1/record-REPO	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7.1/record-REPO	EXID	https://gedcom.io/terms/v7/EXID
https://gedcom.io/terms/v7.1/record-REPO	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7.1/record-REPO	NAME	https://gedcom.io/terms/v7/NAME
https://gedcom.io/terms/v7.1/record-REPO	NOTE	https://gedcom.io/terms/v7.1/NOTE
https://gedcom.io/terms/v7.1/record-REPO	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7.1/record-REPO	REFN	https://gedcom.io/terms/v7/REFN
https://gedcom.io/terms/v7.1/record-REPO	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7.1/record-REPO	SNOTE	https://gedcom.io/terms/v7.1/SNOTE
https://gedcom.io/terms/v7.1/record-REPO	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7.1/record-REPO	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7.1/record-SNOTE	CHAN	https://gedcom.io/terms/v7.1/CHAN
https://gedcom.io/terms/v7.1/record-SNOTE	CREA	https://gedcom.io/terms/v7/CREA
https://gedcom.io/terms/v7.1/record-SNOTE	EXID	https://gedcom.io/terms/v7/EXID
https://gedcom.io/terms/v7.1/record-SNOTE	LANG	https://gedcom.io/terms/v7/LANG
https://gedcom.io/terms/v7.1/record-SNOTE	MIME	https://gedcom.io/terms/v7/MIME
https://gedcom.io/terms/v7.1/record-SNOTE	REFN	https://gedcom.io/terms/v7/REFN
https://gedcom.io/terms/v7.1/record-SNOTE	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7.1/record-SNOTE	SOUR	https://gedcom.io/terms/v7.1/SOUR
https://gedcom.io/terms/v7.1/record-SNOTE	TRAN	https://gedcom.io/terms/v7/NOTE-TRAN
https://gedcom.io/terms/v7.1/record-SNOTE	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7.1/record-SOUR	ABBR	https://gedcom.io/terms/v7/ABBR
https://gedcom.io/terms/v7.1/record-SOUR	AUTH	https://gedcom.io/terms/v7/AUTH
https://gedcom.io/terms/v7.1/record-SOUR	CHAN	https://gedcom.io/terms/v7.1/CHAN
https://gedcom.io/terms/v7.1/record-SOUR	CREA	https://gedcom.io/terms/v7/CREA
https://gedcom.io/terms/v7.1/record-SOUR	DATA	https://gedcom.io/terms/v7.1/DATA
https://gedcom.io/terms/v7.1/record-SOUR	EXID	https://gedcom.io/terms/v7/EXID
https://gedcom.io/terms/v7.1/record-SOUR	NOTE	https://gedcom.io/terms/v7.1/NOTE
https://gedcom.io/terms/v7.1/record-SOUR	OBJE	https://gedcom.io/terms/v7.1/OBJE
https://gedcom.io/terms/v7.1/record-SOUR	PUBL	https://gedcom.io/terms/v7/PUBL
https://gedcom.io/terms/v7.1/record-SOUR	REFN	https://gedcom.io/terms/v7/REFN
https://gedcom.io/terms/v7.1/record-SOUR	REPO	https://gedcom.io/terms/v7.1/REPO
https://gedcom.io/terms/v7.1/record-SOUR	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7.1/record-SOUR	SNOTE	https://gedcom.io/terms/v7.1/SNOTE
https://gedcom.io/terms/v7.1/record-SOUR	TEXT	https://gedcom.io/terms/v7/TEXT
https://gedcom.io/terms/v7.1/record-SOUR	TITL	https://gedcom.io/terms/v7/TITL
https://gedcom.io/terms/v7.1/record-SOUR	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7.1/record-SUBM	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7.1/record-SUBM	CHAN	https://gedcom.io/terms/v7.1/CHAN
https://gedcom.io/terms/v7.1/record-SUBM	CREA	https://gedcom.io/terms/v7/CREA
https://gedcom.io/terms/v7.1/record-SUBM	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7.1/record-SUBM	EXID	https://gedcom.io/terms/v7/EXID
https://gedcom.io/terms/v7.1/record-SUBM	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7.1/record-SUBM	LANG	https://gedcom.io/terms/v7/SUBM-LANG
https://gedcom.io/terms/v7.1/record-SUBM	NAME	https://gedcom.io/terms/v7/NAME
https://gedcom.io/terms/v7.1/record-SUBM	NOTE	https://gedcom.io/terms/v7.1/NOTE
https://gedcom.io/terms/v7.1/record-SUBM	OBJE	https://gedcom.io/terms/v7.1/OBJE
https://gedcom.io/terms/v7.1/record-SUBM	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7.1/record-SUBM	REFN	https://gedcom.io/terms/v7/REFN
https://gedcom.io/terms/v7.1/record-SUBM	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7.1/record-SUBM	SNOTE	https://gedcom.io/terms/v7.1/SNOTE
https://gedcom.io/terms/v7.1/record-SUBM	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7.1/record-SUBM	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7/ADDR	ADR1	https://gedcom.io/terms/v7/ADR1
https://gedcom.io/terms/v7/ADDR	ADR2	https://gedcom.io/terms/v7/ADR2
https://gedcom.io/terms/v7/ADDR	ADR3	https://gedcom.io/terms/v7/ADR3
https://gedcom.io/terms/v7/ADDR	CITY	https://gedcom.io/terms/v7/CITY
https://gedcom.io/terms/v7/ADDR	CTRY	https://gedcom.io/terms/v7/CTRY
https://gedcom.io/terms/v7/ADDR	POST	https://gedcom.io/terms/v7/POST
https://gedcom.io/terms/v7/ADDR	STAE	https://gedcom.io/terms/v7/STAE
https://gedcom.io/terms/v7/ADOP	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7/ADOP	AGE	https://gedcom.io/terms/v7/AGE
https://gedcom.io/terms/v7/ADOP	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7/ADOP	ASSO	https://gedcom.io/terms/v7/ASSO
https://gedcom.io/terms/v7/ADOP	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7/ADOP	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7/ADOP	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7/ADOP	FAMC	https://gedcom.io/terms/v7/ADOP-FAMC
https://gedcom.io/terms/v7/ADOP	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7/ADOP	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/ADOP	OBJE	https://gedcom.io/terms/v7/OBJE
https://gedcom.io/terms/v7/ADOP	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7/ADOP	PLAC	https://gedcom.io/terms/v7/PLAC
https://gedcom.io/terms/v7/ADOP	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7/ADOP	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7/ADOP	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7/ADOP	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/ADOP	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/ADOP	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7/ADOP	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7/ADOP	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7/ADOP-FAMC	ADOP	https://gedcom.io/terms/v7/FAMC-ADOP
https://gedcom.io/terms/v7/AGE	PHRASE	https://gedcom.io/terms/v7/PHRASE
https://gedcom.io/terms/v7/ALIA	PHRASE	https://gedcom.io/terms/v7/PHRASE
https://gedcom.io/terms/v7/ANUL	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7/ANUL	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7/ANUL	ASSO	https://gedcom.io/terms/v7/ASSO
https://gedcom.io/terms/v7/ANUL	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7/ANUL	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7/ANUL	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7/ANUL	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7/ANUL	HUSB	https://gedcom.io/terms/v7/HUSB
https://gedcom.io/terms/v7/ANUL	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/ANUL	OBJE	https://gedcom.io/terms/v7/OBJE
https://gedcom.io/terms/v7/ANUL	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7/ANUL	PLAC	https://gedcom.io/terms/v7/PLAC
https://gedcom.io/terms/v7/ANUL	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7/ANUL	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7/ANUL	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7/ANUL	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/ANUL	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/ANUL	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7/ANUL	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7/ANUL	WIFE	https://gedcom.io/terms/v7/WIFE
https://gedcom.io/terms/v7/ANUL	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7/ASSO	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/ASSO	PHRASE	https://gedcom.io/terms/v7/PHRASE
https://gedcom.io/terms/v7/ASSO	ROLE	https://gedcom.io/terms/v7/ROLE
https://gedcom.io/terms/v7/ASSO	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/ASSO	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/BAPL	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7/BAPL	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/BAPL	PLAC	https://gedcom.io/terms/v7/PLAC
https://gedcom.io/terms/v7/BAPL	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/BAPL	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/BAPL	STAT	https://gedcom.io/terms/v7/ord-STAT
https://gedcom.io/terms/v7/BAPL	TEMP	https://gedcom.io/terms/v7/TEMP
https://gedcom.io/terms/v7/BAPM	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7/BAPM	AGE	https://gedcom.io/terms/v7/AGE
https://gedcom.io/terms/v7/BAPM	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7/BAPM	ASSO	https://gedcom.io/terms/v7/ASSO
https://gedcom.io/terms/v7/BAPM	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7/BAPM	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7/BAPM	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7/BAPM	FAX	https://gedcom.io/terms/v7/FAX
